lot_id,timestamp,d50,d90,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,operator_id,tank_pressure,quality_defect
LOT-20251202-00010,2025-12-02 03:16:37.597638,3.541168988591605,7.182854282756861,0.01522710507362252,2.7487340586276785,0.15704959908508007,67.46188278019491,846.5174409758176,8.241854827611636,OP_C,97.73496331281389,1
LOT-20251202-00011,2025-12-02 03:26:37.597638,5.439819704323988,11.04907614042027,0.025318956021052837,1.1492901634116823,0.15278163592367927,55.8792673798976,826.0444141508577,1.2849556480794644,OP_C,91.79072600245122,0
LOT-20251202-00012,2025-12-02 03:36:37.597638,5.164885281600844,10.26614366222556,0.024752713802339045,2.8605708349033665,0.1434092194405762,77.1063610306671,824.87884854969,6.135478809938667,OP_A,103.33236096103501,0
LOT-20251202-00013,2025-12-02 03:46:37.597638,3.9246782213565523,8.01201734478582,0.020217813068487973,1.7831036389034933,0.15756403046794734,67.76263352271943,834.7747354782952,2.8866147303002796,OP_B,98.63718231826408,0
LOT-20251202-00014,2025-12-02 03:56:37.597638,3.8636499344142012,7.62593653618626,0.026211047324585714,2.694993832711631,0.15883864252061972,73.14533724667754,789.6993312435343,8.69129886460755,OP_B,93.79989316472658,0
LOT-20251202-00015,2025-12-02 04:06:37.597638,3.8668090197068676,7.734287526062456,0.02515421066611959,1.8933683604538531,0.14495684478776064,62.616091603115905,784.9532204383258,7.8998053789233005,OP_A,104.26660285559362,0
LOT-20251202-00016,2025-12-02 04:16:37.597638,4.1084844859190754,8.134575847028263,0.014538065836348948,1.8599429198449855,0.14776118912003863,56.22910292984041,767.4451721799484,8.210383755207438,OP_A,99.98958765859567,0
LOT-20251202-00017,2025-12-02 04:26:37.597638,4.549512863264476,8.961860164733192,0.030338720310956684,1.1201431051211066,0.1439521160902384,64.39630134241176,795.614395150904,5.876483214887833,OP_B,103.87097162055264,0
LOT-20251202-00018,2025-12-02 04:36:37.597638,4.363890037284231,8.521046535251925,0.012691060545836597,1.1943946053196075,0.14068889557582975,84.08419311944624,827.5766440926736,6.863689501630428,OP_C,106.0911640252641,0
LOT-20251202-00019,2025-12-02 04:46:37.597638,4.082458280396084,8.305223591949833,0.025000412702199524,2.308302317072248,0.15450024718107438,56.382637296710925,770.3313462455566,1.267992097810896,OP_A,101.42811465111076,0
LOT-20251202-00020,2025-12-02 04:56:37.597638,4.723705789444759,9.840593352733558,0.012396134667120796,2.78775309336771,0.1512265667991572,68.8493320221942,775.5144641063282,8.013790817470568,OP_B,93.91451059174119,0
LOT-20251202-00021,2025-12-02 05:06:37.597638,3.778987721304084,7.9093060341090355,0.03273888839438354,1.5039204800477437,0.14417225968377412,61.90433772919746,842.6526478081538,1.5128672070338423,OP_A,102.52331157006664,0
LOT-20251202-00022,2025-12-02 05:16:37.597638,4.084289297070436,7.791608993357241,0.026958345742729768,1.26905425289534,0.1353594995794489,88.49328951019842,777.0379729317619,3.0221446422513045,OP_A,109.35644080779143,0
LOT-20251202-00023,2025-12-02 05:26:37.597638,4.232723686587383,8.85220828859683,0.01945639778881624,1.4849426593727648,0.15409183488342867,53.3869413510381,794.1735289026801,9.430582346160454,OP_B,104.39570965297983,0
LOT-20251202-00024,2025-12-02 05:36:37.597638,4.412139968434072,8.728832386382766,0.02751554325399236,1.4821757238166993,0.1469342857364126,59.81395910457798,808.2405043066149,1.1227182068826347,OP_A,102.78458311563458,0
LOT-20251202-00025,2025-12-02 05:46:37.597638,5.070351922786028,10.320923750115734,0.03136314110666492,1.6276440863317387,0.13682713313297484,67.98226965984703,844.2699656875873,6.377473046472818,OP_A,95.75654414040363,0
LOT-20251202-00026,2025-12-02 05:56:37.597638,3.8993475643167193,7.526830529019275,0.022458877307515793,1.2705382415803812,0.13811255945970377,59.891124404986485,780.7335217353108,7.311026359734236,OP_B,98.62618031824964,0
LOT-20251202-00027,2025-12-02 06:06:37.597638,4.528468876827223,9.099531727816649,0.020489977304415992,1.5239480815489181,0.15070944681867016,78.26370989703244,809.438733196197,9.144984379608431,OP_C,103.28618237991645,0
LOT-20251202-00028,2025-12-02 06:16:37.597638,4.684829137724085,9.463775230317243,0.032581443533515456,2.7582947017991533,0.14865830886170037,64.83540522377749,806.9281259522962,6.266861654209098,OP_A,101.41303846887291,0
LOT-20251202-00029,2025-12-02 06:26:37.597638,3.5929008254399957,6.740420213304096,0.034112463121598526,2.702394627408867,0.14101195671431901,81.23107731901285,802.0242940241252,1.87674364577607,OP_A,105.48330764204076,0
LOT-20251202-00030,2025-12-02 06:36:37.597638,4.715089703802876,9.612659557509009,0.02598156405219809,1.669347813297644,0.13849698214718484,72.05093789094717,758.8973184070226,7.985400129633713,OP_A,105.4051267849743,0
LOT-20251202-00031,2025-12-02 06:46:37.597638,3.841048247374583,8.08587699710066,0.034721977981375336,2.894408224139233,0.1571183569259963,67.07296053138887,754.6657372900994,5.591120050646289,OP_A,95.43527377482017,0
LOT-20251202-00032,2025-12-02 06:56:37.597638,3.630103185970559,7.20781198823663,0.025824661755715135,1.6370355934668073,0.13837167262693467,64.59504480129672,785.9148322625326,0.38943098725199965,OP_A,93.3743036063725,0
LOT-20251202-00033,2025-12-02 07:06:37.597638,5.397771074506666,11.203592588261737,0.022086089960364333,2.3992936743410294,0.13714190540285467,58.880746841432604,817.1644279672759,8.565313236453223,OP_C,98.066270127342,0
LOT-20251202-00034,2025-12-02 07:16:37.597638,5.431264066149119,10.805620084262515,0.012305461891971365,2.2592158796970363,0.1504985468300417,60.10233572366572,806.2174901015943,9.851667397661915,OP_B,100.04485167993583,0
LOT-20251202-00035,2025-12-02 07:26:37.597638,5.1167946962329225,10.48846475177983,0.014405820953772921,1.2161974618041118,0.14131380706729346,57.05518815351282,768.8033280885235,9.143051356857088,OP_B,104.25965771352111,0
LOT-20251202-00036,2025-12-02 07:36:37.597638,4.109227538346741,7.552884086908152,0.018898936325062444,1.716134322808456,0.15141499978497522,84.06980999286841,816.4396482675381,3.556816463213682,OP_C,98.89042522292472,0
LOT-20251202-00037,2025-12-02 07:46:37.597638,3.6953442280127677,8.116321789819574,0.02124693291888788,2.8126993120287884,0.14722745090693715,71.93134784599232,802.0333541796886,2.0434095556280285,OP_B,108.59280250276944,0
LOT-20251202-00038,2025-12-02 07:56:37.597638,4.868466053024314,10.185569579621514,0.028713374405164298,1.191560479903019,0.14028121072835167,69.31500716020233,816.5991686757449,4.260726965544935,OP_C,101.33242244156955,0
LOT-20251202-00039,2025-12-02 08:06:37.597638,4.380304987479203,8.675222323682302,0.03400255762251309,1.414791784938487,0.13674096602405755,62.89004157747782,761.9965358174289,5.501975306576169,OP_C,105.37113207190076,0
LOT-20251202-00040,2025-12-02 08:16:37.597638,3.7440764696895577,6.89652623138597,0.020578757886622757,2.8477023965672954,0.13676627182562762,70.67475702579479,764.8242375434122,9.090838154225514,OP_B,101.16401607940055,0
LOT-20251202-00041,2025-12-02 08:26:37.597638,4.49035382022254,9.067116150936727,0.0343927641570977,1.1716269677288755,0.14964650610991562,85.30216575654583,825.9563129094594,5.951313258912904,OP_A,95.83782884854375,0
LOT-20251202-00042,2025-12-02 08:36:37.597638,3.568777042230437,6.704376420338747,0.018472335586965902,1.9038932270020408,0.15395613069887745,84.24394534074466,779.7775769697713,4.256035018405912,OP_B,95.505003825143,0
LOT-20251202-00043,2025-12-02 08:46:37.597638,5.318640804157564,10.770737669582374,0.023981450325983582,2.7530318701340386,0.15224149463276818,73.96364188499963,777.0340109638946,5.2453106724624305,OP_B,100.2293528828262,0
LOT-20251202-00044,2025-12-02 08:56:37.597638,4.017559963200034,8.158589642149352,0.023618121916394612,2.798621819377381,0.14982132587657335,71.19828175549293,789.4517197084037,3.6239356644662313,OP_C,105.08422582174713,0
LOT-20251202-00045,2025-12-02 09:06:37.597638,4.825044568707964,9.36766818671532,0.012160084011796904,2.862777604844177,0.1402732038100172,59.03127676241907,796.3756648216041,2.0388958606818908,OP_B,93.58105721660843,0
LOT-20251202-00046,2025-12-02 09:16:37.597638,4.123422152178822,8.583134411441957,0.022659038990762707,1.966378270752271,0.15654471494280678,77.71712542707405,753.4568565837545,2.2005879142049913,OP_C,96.87246878311129,0
LOT-20251202-00047,2025-12-02 09:26:37.597638,4.540136042355622,9.321944495553096,0.034644190145620334,1.2556639780966392,0.1507211438490489,84.13271469369892,875.6947050227491,-999.0,OP_B,91.64289262369391,0
LOT-20251202-00048,2025-12-02 09:36:37.597638,4.593420558686559,9.479588118559688,0.026245581107787318,2.490865906947019,0.15235496394822784,62.227652308107324,793.2901281257892,7.943564711723293,OP_C,104.63832030802716,0
LOT-20251202-00049,2025-12-02 09:46:37.597638,3.8697089110510543,7.7420751332027775,0.032293386526444846,2.376170249775061,0.14059577692353034,67.42163120268417,814.9634653804418,8.202908674426265,OP_C,92.76663105665808,0
LOT-20251202-00050,2025-12-02 09:56:37.597638,5.439169255529118,10.453681290984123,0.021384192611637022,2.143304110585645,0.1415372750890824,54.26841516013532,823.6840071892815,2.724514967848042,OP_B,104.30662102869317,0
LOT-20251202-00051,2025-12-02 10:06:37.597638,5.050265646722229,10.3938929751078,0.030064297632375704,2.6988245689313963,0.1576887390043819,84.32790201569708,824.1754825297543,-999.0,OP_C,97.02976461397189,0
LOT-20251202-00052,2025-12-02 10:16:37.597638,5.3789978831283785,10.676884346516019,0.014908255599789014,2.740826160176205,0.1469018392678781,53.90833818014123,753.5109051267915,9.915922589362628,OP_A,95.39013884005938,1
LOT-20251202-00053,2025-12-02 10:26:37.597638,5.289654700855298,10.162375358752795,0.015048936859642249,2.3298396918564435,0.14884606161604386,78.1734965757203,827.2851163214591,3.9064457558274333,OP_B,105.92552740256627,0
LOT-20251202-00054,2025-12-02 10:36:37.597638,4.69579995762217,9.797211725036638,0.0196482129073291,1.301779904971031,0.13776913726933715,,770.0536309908002,5.821852598355414,OP_B,98.61316993066556,0
LOT-20251202-00055,2025-12-02 10:46:37.597638,5.343748470046234,11.31731919624322,0.012280356968816245,1.2719453112445158,0.14486434954297533,79.34594755741647,817.5417915779586,7.829142559795692,OP_B,111.68107380072921,0
LOT-20251202-00056,2025-12-02 10:56:37.597638,3.676985004103839,7.341595569513918,0.03495325289809564,1.835533553863277,0.15717590082884864,75.7071515310198,767.5282043821858,5.158609792994713,OP_C,99.41793638711428,0
LOT-20251202-00057,2025-12-02 11:06:37.597638,3.8919657248382906,8.43166779605757,0.02314842187535108,1.6268610773803784,0.1575037750272363,77.61581763637835,791.7790983430855,1.8615959422062978,OP_A,96.94776523920659,0
LOT-20251202-00058,2025-12-02 11:16:37.597638,3.590454577821076,7.208303574225557,0.019395236735536198,1.339369731964676,0.15325381724097195,75.4319170009505,835.3055951346325,2.807782723088137,OP_A,98.76072886592269,0
LOT-20251202-00059,2025-12-02 11:26:37.597638,4.150660661526529,8.187184551803153,0.015187865631255756,2.2001434781463205,0.14864094185617419,65.86682492551493,737.0851142154733,7.590513799259102,OP_A,94.10032611651424,0
LOT-20251202-00060,2025-12-02 11:36:37.597638,4.277354579378964,8.365571622502285,0.028177570692841408,2.3303536471343653,0.1582705560164217,74.80772835612777,816.5274643626734,0.9675363947139493,OP_B,100.36328361606849,0
LOT-20251202-00061,2025-12-02 11:46:37.597638,4.042698063547792,8.576520849493406,0.026888479054082384,2.3563428738409256,0.15679602496601014,59.38614956761897,831.2670818252045,3.6338587949442926,OP_C,100.55803641704595,0
LOT-20251202-00062,2025-12-02 11:56:37.597638,5.157475018303859,10.080906872191386,0.015401005611839495,1.4154990657872877,0.15615878009434106,60.95749034088597,815.2667111983553,0.6846921793617777,OP_A,102.2425111333999,0
LOT-20251202-00063,2025-12-02 12:06:37.597638,4.213506653387179,8.647594099766854,0.022866588468549505,1.6505188528063877,0.15704518136241435,52.60532858367733,846.100542212944,0.44319934181262455,OP_B,103.35932678308502,0
LOT-20251202-00064,2025-12-02 12:16:37.597638,4.061869019374761,7.95598888823176,0.011802476728754499,1.4582952264164573,0.14633095967895096,74.5131062020901,836.2286071668087,3.0352729227291952,OP_B,102.90113712890765,0
LOT-20251202-00065,2025-12-02 12:26:37.597638,4.585392166316497,9.032692303860685,0.011228613598879427,2.182401616120366,0.14813724874532697,83.63179947904605,806.543794206566,9.14253420416124,OP_A,102.69445807261869,0
LOT-20251202-00066,2025-12-02 12:36:37.597638,3.7818484499495253,7.8727718080899205,0.01630142321360117,2.120746583615378,0.14560031503141174,65.13799931271116,755.6096466080472,7.398937161168913,OP_B,94.98061886945062,0
LOT-20251202-00067,2025-12-02 12:46:37.597638,5.104393961508079,10.094776869129353,0.013986035290505312,2.005964186770835,0.15350167549592614,58.34713088720051,789.9214511579227,8.960329356047822,OP_A,103.19724696287541,0
LOT-20251202-00068,2025-12-02 12:56:37.597638,3.6491012873595414,7.176763960892995,0.019493180289833642,1.6329018053912263,0.1497981782734363,82.95718472600684,823.8854613360041,6.372762798170822,OP_C,99.90130623533665,0
LOT-20251202-00069,2025-12-02 13:06:37.597638,5.473773873201035,11.28738915555451,0.027388689610388234,1.5266952682348374,0.1367424456229811,75.76505720916408,846.890729688989,8.56197484587778,OP_B,102.42419889479393,1
LOT-20251202-00070,2025-12-02 13:16:37.597638,5.044489538593314,10.568198265153116,0.024792010488300043,2.702734098060929,0.1384150053608937,85.74118623477511,807.8987899493228,2.964270099306053,OP_B,102.29970611881319,0
LOT-20251202-00071,2025-12-02 13:26:37.597638,3.897431363068345,7.988269667121959,0.016786534597479343,1.1879371218671801,0.13980811110924546,50.24974614078062,818.9173295709879,9.686545726983594,OP_C,102.53428666940138,0
LOT-20251202-00072,2025-12-02 13:36:37.597638,3.511044234247205,6.825657535807225,0.02733142539598754,2.2815170819992385,0.15176384591008343,66.04625812962384,776.025832603469,4.040129999096007,OP_C,105.90501575719851,1
LOT-20251202-00073,2025-12-02 13:46:37.597638,5.1309228569096685,10.108663164030062,0.017417417440702153,1.1352385658545017,0.13774512772252187,86.03832266258853,826.7032938212783,0.5253698094800252,OP_C,98.74004693115397,0
LOT-20251202-00074,2025-12-02 13:56:37.597638,4.913714687695235,9.851403954512481,0.01970527749107755,1.4489086298173428,0.1485204935661291,77.01531730922561,831.4903338872111,-999.0,OP_A,96.31418476059243,0
LOT-20251202-00075,2025-12-02 14:06:37.597638,4.958014336081975,10.012307690741647,0.018886450012061868,1.6210702439533093,0.15602087441983173,68.7546460688452,844.4482313501184,5.221566681055415,OP_C,93.62469096547571,0
LOT-20251202-00076,2025-12-02 14:16:37.597638,5.042540693371891,9.788721613701851,0.01681638157883571,2.695674744670236,0.1586878630839686,66.58195274646837,834.8503170010881,5.89180164785385,OP_A,103.44861829301985,0
LOT-20251202-00077,2025-12-02 14:26:37.597638,3.648089303468181,7.513089988810321,0.023361537368545203,1.3479228804308072,0.1457058039391584,85.80641909051515,771.3547218106021,5.253215828326266,OP_B,93.8461485528459,0
LOT-20251202-00078,2025-12-02 14:36:37.597638,4.216931457088545,8.45951691306897,0.02666241852260754,2.788051799746511,0.1483357393842655,83.27180398819863,824.1944923040866,9.64602977506517,OP_A,96.47960826977645,0
LOT-20251202-00079,2025-12-02 14:46:37.597638,3.7317381190502594,6.94876374250908,0.05165966723918143,2.5678213476240757,0.155788200829585,50.492471418037546,741.3021502759497,-999.0,OP_C,106.19762585920687,1
LOT-20251202-00080,2025-12-02 14:56:37.597638,5.226206851751187,10.173735758764156,0.027869434135865574,2.322283563410225,0.15839354471990336,54.843602297740055,842.5383475301513,1.5710822034965344,OP_C,103.15239882677511,0
LOT-20251202-00081,2025-12-02 15:06:37.597638,4.746596253655116,9.341953905214732,0.03416204147591859,1.8411430631613848,0.14474653559894823,70.49261267193907,819.6981177816425,4.534105009922794,OP_C,102.40412361250222,0
LOT-20251202-00082,2025-12-02 15:16:37.597638,4.161796049705298,8.30173479275828,0.030586451911355957,2.729462378821602,0.1438265129593395,54.585448157112126,849.9397149867555,6.619244579052016,OP_B,94.7222377391773,1
LOT-20251202-00083,2025-12-02 15:26:37.597638,3.6271167005720475,7.821017039795294,0.015868247037259305,2.0503190536559313,0.14627111605490742,60.99056177464074,780.0922868539517,0.34772575672163075,OP_B,106.5961813705519,0
LOT-20251202-00084,2025-12-02 15:36:37.597638,4.121964643431324,8.315380678704537,0.028945599850761367,1.7681735502916534,0.14134511800214067,83.39634836841893,826.93703982544,7.905777000431816,OP_C,96.8716525914076,0
LOT-20251202-00085,2025-12-02 15:46:37.597638,4.150366644053494,8.0485017211374,0.016329490820231506,2.1541231821162947,0.15649160766292727,65.44557069181569,847.8230037127806,7.922643808685404,OP_C,98.23973688068428,0
LOT-20251202-00086,2025-12-02 15:56:37.597638,4.959212356676128,9.984613954644404,0.01935262227805205,1.518081768872546,0.1429549431926289,68.03658286175285,841.3590490500454,9.466527134591482,OP_A,95.00050740275044,0
LOT-20251202-00087,2025-12-02 16:06:37.597638,4.7751149427104265,9.444603561184689,0.02948343593006514,1.5911807189942397,0.14623643288421262,56.96764047370354,797.6733155059055,9.5483755244754,OP_B,94.53028006332124,0
LOT-20251202-00088,2025-12-02 16:16:37.597638,5.274425485152653,10.646278442165368,0.051646293227465556,2.7547661144205366,0.14299908168017192,74.09256126679759,772.7254281468876,0.36402740172656656,OP_B,105.00491436093574,0
LOT-20251202-00089,2025-12-02 16:26:37.597638,4.444429850323899,9.063030006758481,0.027647495277658155,2.5290683147502824,0.13797302630424302,54.812406015860226,839.6940025448789,3.1305084292258534,OP_C,104.72484799862761,0
LOT-20251202-00090,2025-12-02 16:36:37.597638,3.7391884918766034,7.841146177920388,0.021872557295774066,2.0243013125080016,0.15016618474429572,75.20885566613809,841.1167276907437,0.3616033034020194,OP_A,107.7558907691168,0
LOT-20251202-00091,2025-12-02 16:46:37.597638,4.92648957444599,9.845693200190972,0.013147080973906527,1.8498213042171914,0.1496902634348618,79.86943359684473,767.5809470447982,1.1975011720709883,OP_C,100.59954734587696,0
LOT-20251202-00092,2025-12-02 16:56:37.597638,5.021570097233795,10.534828352747539,0.04648671550403865,2.553625890214804,0.14237250358506942,84.94435645630755,845.6623913801064,6.676116279902753,OP_B,98.05751320502429,0
LOT-20251202-00093,2025-12-02 17:06:37.597638,4.622554395138993,9.517515589038842,0.03051606368245724,2.127145400046188,0.13578495422600928,73.29791545152763,751.7209482771159,4.735740946567983,OP_C,89.51981924790276,0
LOT-20251202-00094,2025-12-02 17:16:37.597638,5.041934359909122,9.871636856374588,0.05669088945569671,1.8470607204008203,0.1584186662910766,63.27817812243216,809.777898192471,9.50051035711631,OP_B,100.2532919205364,1
LOT-20251202-00095,2025-12-02 17:26:37.597638,4.4875911927287815,9.638139085182102,0.016769882408685335,2.027807825592309,0.1438886809811143,,778.4015087346755,1.4019147284184386,OP_B,96.87381799412861,0
LOT-20251202-00096,2025-12-02 17:36:37.597638,4.545465658763988,9.189029671509006,0.022130974225757858,1.5188766389533745,0.1484688686182899,73.86497093106102,821.532571791959,1.5152716664930765,OP_A,96.78587607885667,0
LOT-20251202-00097,2025-12-02 17:46:37.597638,4.355082036717099,8.459626722242527,0.01830020028292972,1.4635457888669303,0.13859371826461825,64.3255041014549,780.4607728766583,8.266831105060971,OP_A,99.166954295553,0
LOT-20251202-00098,2025-12-02 17:56:37.597638,3.55083825348819,7.597550422345507,0.03143849244582128,2.880363402228661,0.14127920181190115,62.90157388520544,814.387353379189,0.893412275040627,OP_A,101.32912066488197,0
LOT-20251202-00099,2025-12-02 18:06:37.597638,3.715782853986609,8.054898983532752,0.05429898274151905,2.84526527807549,0.1458813193315896,62.82456632980721,796.4829631576783,0.9562328562424915,OP_C,96.56295599875614,1
LOT-20251202-00100,2025-12-02 18:16:37.597638,3.5628583713734683,7.115809163631068,0.011613695125597082,1.857488796212587,0.14905610958040055,52.253737846222336,788.2228061451706,2.5136293952043918,OP_A,97.85917314164621,0
LOT-20251202-00101,2025-12-02 18:26:37.597638,4.772820822527561,9.394546566942443,0.030465373543966057,2.027470757275634,0.15635035419106458,54.05337502638883,810.1335831143053,9.055780223463099,OP_C,101.29749731883425,0
LOT-20251202-00102,2025-12-02 18:36:37.597638,4.128711962152654,8.205711437069208,0.02145663705992021,2.5889494480078676,0.14226033151177378,53.58828707630714,826.569915297337,5.4319965948944136,OP_B,102.42737753617678,0
LOT-20251202-00103,2025-12-02 18:46:37.597638,4.517141382329406,9.248702282914122,0.028292479748868032,2.4065041791502937,0.15679451925459278,62.48751877000069,835.9209718663317,2.940144002422118,OP_C,101.83525301101112,0
LOT-20251202-00104,2025-12-02 18:56:37.597638,5.315132947852186,11.013622892213526,0.013233980706791246,1.2791886202991696,0.1464610968325531,68.95906751136883,782.0721725463779,8.976727264940436,OP_A,97.61878386977845,0
LOT-20251202-00105,2025-12-02 19:06:37.597638,3.99858445829775,8.168315115854572,0.010984384233824696,1.7742998977061708,0.14581692170713345,55.903200336890464,760.2787559528023,3.4779110449894346,OP_A,113.97119324516744,0
LOT-20251202-00106,2025-12-02 19:16:37.597638,4.320765846071259,8.67204865468405,0.026512298158030967,1.5502722378165896,0.14491037177540175,83.1180507316094,839.2986037916029,5.0372519958362725,OP_C,90.79088353108692,0
LOT-20251202-00107,2025-12-02 19:26:37.597638,5.011102277086097,10.471608085263522,0.024989466500626202,2.886734345023075,0.1571544534206497,52.624655538242855,835.1911746321333,9.090743090737863,OP_A,98.19131797290626,1
LOT-20251202-00108,2025-12-02 19:36:37.597638,3.957596330983245,7.821341720051033,0.01634406530862487,2.447662859177758,0.141275428963148,87.81246644344901,751.7064621003201,7.837485317670128,OP_A,91.86978672791196,0
LOT-20251202-00109,2025-12-02 19:46:37.597638,3.6539598196575858,7.617195440825244,0.028375966076273067,1.1859773764695742,0.1564341043040008,52.97736139921463,787.8511259039522,1.2095561982296432,OP_B,100.36433238586784,0
LOT-20251202-00110,2025-12-02 19:56:37.597638,4.079502905827536,8.072586972149688,0.01748974272833178,2.7200683398784453,0.1372275871897293,85.78664804990235,750.2994577469302,2.241473303989865,OP_A,101.20068974655568,0
LOT-20251202-00111,2025-12-02 20:06:37.597638,3.822442574508009,7.774192036419286,0.036591783326644714,2.7703250836381494,0.1588832009209381,60.42832892403447,843.2900240412681,5.732142230771995,OP_A,102.12903895518434,0
LOT-20251202-00112,2025-12-02 20:16:37.597638,5.359395304685146,10.684721839933156,0.021375294647248026,1.6998841573160508,0.1475753938961859,89.46987047601662,824.1074043669879,7.3975942086022,OP_A,102.05659028835363,0
LOT-20251202-00113,2025-12-02 20:26:37.597638,5.116240759128834,10.215725863461824,0.023190308283959557,2.2555599714044803,0.15997263012229151,70.85311305746833,769.9573414413137,6.569387090073583,OP_C,102.02593617133277,0
LOT-20251202-00114,2025-12-02 20:36:37.597638,4.766807513020847,9.42039907080303,0.031860999635009574,2.3276701862089832,0.1501983485025555,50.732307281688655,784.1250519841668,6.117442069430581,OP_C,83.82400279558988,0
LOT-20251202-00115,2025-12-02 20:46:37.597638,5.242921180375435,10.88929857010508,0.020280395237061977,2.4131857188690233,0.1379400517912914,61.306761210061666,804.7833637177619,1.6837732503122982,OP_A,102.49554152988966,0
LOT-20251202-00116,2025-12-02 20:56:37.597638,5.107344153798229,9.994810496163897,0.026166917224850143,2.3483130915515447,0.13652229216362005,87.6065360949813,895.0900420080661,3.4820575332071146,OP_A,105.8375515582696,1
LOT-20251202-00117,2025-12-02 21:06:37.597638,3.8731401177720715,7.52421055977953,0.01769569473148335,2.10749241512889,0.13983547098787605,61.98663274416566,751.6480507294426,8.745106492901783,OP_B,95.33243412853433,0
LOT-20251202-00118,2025-12-02 21:16:37.597638,5.285117996979956,11.206534063713445,0.0523003347642228,2.816919039004212,0.14552872317055912,,756.5262056246396,9.309815489438368,OP_B,92.11266141597831,0
LOT-20251202-00119,2025-12-02 21:26:37.597638,4.578684483831301,9.450723237058902,0.031727899667774555,2.022273509829823,0.15367974118445843,51.765928287770386,757.5956299371664,8.998354669934614,OP_A,107.33533423374811,0
LOT-20251202-00120,2025-12-02 21:36:37.597638,5.114880310328125,9.51422651104834,0.0186040881687951,1.2996438108082347,0.1350178698782135,60.130256272502315,811.0227496346821,7.882396133551612,OP_A,115.14116535809427,0
LOT-20251202-00121,2025-12-02 21:46:37.597638,5.292182599846987,10.414787577930852,0.016546490487888456,1.244765869711693,0.1414336694536935,60.372806164262286,817.1897742075516,5.924067982232717,OP_A,95.45645847528071,0
LOT-20251202-00122,2025-12-02 21:56:37.597638,4.136006949943727,7.728417098618839,0.04004619171359276,1.13307791461191,0.14968924879303477,78.63895308919192,849.3903965688685,7.931471042928601,OP_B,100.14288814378077,0
LOT-20251202-00123,2025-12-02 22:06:37.597638,3.7201038490553535,7.15500049008613,0.017105264672976586,1.8702620963556844,0.14244708408057813,70.23073112882942,847.5263114217386,7.747568927892736,OP_C,103.5366610238155,0
LOT-20251202-00124,2025-12-02 22:16:37.597638,3.9558703250838834,6.970186250297555,0.021104219521820115,1.5918252771477501,0.1439235910848505,56.440307229483466,837.0726508037291,8.53691530289748,OP_C,103.39983281507087,0
LOT-20251202-00125,2025-12-02 22:26:37.597638,4.354215577252512,8.667334281196842,0.03176146041562753,2.711394047624049,0.14251908932325077,81.82397569986819,810.0640445554221,0.9041355262545347,OP_B,101.28111808758422,0
LOT-20251202-00126,2025-12-02 22:36:37.597638,5.1360295318449865,9.929476517941579,0.02191206585436787,2.66086614554034,0.15882957298099593,74.4607499953527,760.7859573486527,8.801662082230834,OP_B,101.8116583460895,0
